SAMPLEID,depth,lat,lon,time,StudyID,CMAP_sla_tblAltimetry_REP_Signal,CMAP_sla_nrt_tblAltimetry_NRT_Signal,CMAP_chl_tblCHL_REP,CMAP_AOD_tblModis_AOD_REP,CMAP_PAR_tblModis_PAR,CMAP_sss_tblSSS_NRT,CMAP_sst_tblSST_AVHRR_OI_NRT,CMAP_wind_speed_tblWind_NRT_hourly,CMAP_wind_stress_tblWind_NRT_hourly,CMAP_wind_stress_curl_tblWind_NRT_hourly,CMAP_DIN_tblDarwin_Nutrient,CMAP_PO4_tblDarwin_Nutrient,CMAP_FeT_tblDarwin_Nutrient,CMAP_O2_tblDarwin_Nutrient,CMAP_SiO2_tblDarwin_Nutrient,CMAP_phytoplankton_diversity_shannon_index_tblDarwin_Ecosystem,CMAP_phytoplankton_tblDarwin_Ecosystem,CMAP_zooplankton_tblDarwin_Ecosystem,CMAP_CHL_tblDarwin_Ecosystem,CMAP_primary_production_tblDarwin_Ecosystem,CMAP_diatom_tblDarwin_Phytoplankton,CMAP_coccolithophore_tblDarwin_Phytoplankton,CMAP_mixotrophic_dinoflagellate_tblDarwin_Phytoplankton,CMAP_picoeukaryote_tblDarwin_Phytoplankton,CMAP_picoprokaryote_tblDarwin_Phytoplankton,CMAP_DIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NH4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PO4_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_SiO2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_FeT_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOP_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_DOFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PON_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POSi_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_POFe_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_PIC_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_ALK_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_O2_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_CDOM_darwin_clim_tblDarwin_Nutrient_Climatology,CMAP_NO3_tblPisces_NRT,CMAP_PO4_tblPisces_NRT,CMAP_Fe_tblPisces_NRT,CMAP_O2_tblPisces_NRT,CMAP_Si_tblPisces_NRT,CMAP_PP_tblPisces_NRT,CMAP_PHYC_tblPisces_NRT,CMAP_CHL_tblPisces_NRT,CMAP_mls_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mls_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlt_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_da_argo_clim_tblArgo_MLD_Climatology,CMAP_mlpd_dt_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_dt_mean_argo_clim_tblArgo_MLD_Climatology,CMAP_mld_da_median_argo_climmld_dt_median_argo_clim_tblArgo_MLD_Climatology,CMAP_sst_tblGlobalDrifterProgram,CMAP_M_an_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_qrtdeg_Climatology,CMAP_M_an_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_M_mn_clim_tblWOA_2018_MLD_1deg_Climatology,CMAP_C_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_s_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_t_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_an_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_i_mn_clim_tblWOA_2018_qrtdeg_Climatology,CMAP_C_an_clim_tblWOA_2018_1deg_Climatology,CMAP_C_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_s_an_clim_tblWOA_2018_1deg_Climatology,CMAP_s_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_t_an_clim_tblWOA_2018_1deg_Climatology,CMAP_t_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_A_an_clim_tblWOA_2018_1deg_Climatology,CMAP_A_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_O_an_clim_tblWOA_2018_1deg_Climatology,CMAP_O_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_i_an_clim_tblWOA_2018_1deg_Climatology,CMAP_i_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_n_an_clim_tblWOA_2018_1deg_Climatology,CMAP_n_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_p_an_clim_tblWOA_2018_1deg_Climatology,CMAP_p_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_si_an_clim_tblWOA_2018_1deg_Climatology,CMAP_si_mn_clim_tblWOA_2018_1deg_Climatology,CMAP_sea_water_temp_WOA_clim_tblWOA_Climatology,CMAP_density_WOA_clim_tblWOA_Climatology,CMAP_salinity_WOA_clim_tblWOA_Climatology,CMAP_nitrate_WOA_clim_tblWOA_Climatology,CMAP_phosphate_WOA_clim_tblWOA_Climatology,CMAP_silicate_WOA_clim_tblWOA_Climatology,CMAP_oxygen_WOA_clim_tblWOA_Climatology,CMAP_AOU_WOA_clim_tblWOA_Climatology,CMAP_o2sat_WOA_clim_tblWOA_Climatology,CMAP_conductivity_WOA_clim_tblWOA_Climatology
X71512,5,26.54386803,-159.5584971,2017-09-24T12:00:00,AK2HI,0.0788583333333333,NA,0.0582305565,0.11000001,46.0560340194577,35.357890129075,27.3291599523333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1700.7367,1.630946275,0.33377704,2.52366425,0.00016188754,-0.019370187,7.06143475e-05,0.9401211,0.1512711175,0.007834342525,1.072112375e-05,0.01250157375,0.00206211105,-0.000107220084,1.60496365e-07,0.000352006645,1960.713175,206.4831925,1.78056215e-05,4.91090363041812e-07,0.299821962602375,4.84700813103e-05,210.596358775875,11.17113685605,0.0006501871612271,0.557636244222531,0.0359709989279374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.258081375,40.6,42.725468,43.22222,5.57187022916667,5.58944112727273,35.4196677708333,35.314219,27.0048610416667,27.3129099090909,23.0700173958333,22.8943577272727,5.55378105833333,5.559106775,35.4225978333333,35.3657638333333,26.8893848333333,27.1580375833333,-3.16795994166667,-2.6147213,101.676262833333,101.288849666667,23.1066305833333,22.99424625,0.0584388229166666,NA,0.1871078375,NA,3.248379175,NA,26.343143304189,23.2398573557536,35.3362480799357,0.0532379780585567,0.212590460975965,3.42108287413915,4.7106599410375,-0.0428088948441048,100.922419230143,5.5210782289505
X71513,5,24.16368864,-160.2564597,2017-09-24T12:00:00,AK2HI,0.136125,NA,0.060041621,0.13700001,43.8591499805603,34.9451681772917,27.76499327575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1691.816075,1.297144875,0.29335586,2.248042575,0.0003425816725,-0.0234526909999999,3.444778125e-05,1.578279625,0.2492033575,0.013152330875,1.742100725e-05,0.02584097275,0.0041737136,-0.00013022234,3.20458325e-07,0.002138641925,1953.906825,205.66309,3.0380992e-05,5.96265193664125e-07,0.316938815638563,5.01938487786e-05,210.1425933835,11.071063280125,0.0006843287665105,0.5499172266575,0.0384077528724562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.135291125,46.916667,44.246788,47.875,5.49718728333333,5.509739225,35.248036875,35.2659944166667,26.5884437291667,26.61910675,23.0891674375,23.0661088333333,5.552028175,5.49731008888889,35.2409835833333,35.2566712,27.0379505833333,26.383573,-1.64337049166667,-1.84452285,100.934548666667,100.906721333333,22.9264240833333,23.1329157,0.07463801075,NA,0.118661975833333,NA,1.82856541666667,NA,26.5062052408854,23.0346555709839,35.1529328028361,0.0662340680137276,0.170511715114117,2.25431487957637,4.64459709326426,-0.0314897226635366,100.668482462565,5.5104208389918
X71514,5,54.99972125,-147.2165644,2017-09-07T12:00:00,AK2HI,0.0762083333333333,NA,0.571848425,0.125,24.3013304655697,32.3189487457333,11.724160301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941.0589,0.317646645,0.13524396,3.100427625,0.3949216775,0.54520607,0.0002350315225,32.03340625,4.309651175,0.26694504,0.0002714563675,0.4262286525,0.05800667225,0.066124724,3.872387425e-06,0.2214500125,2117.933125,277.01841,0.00091023854,11.769688844675,1.1619185209275,1.51557143226e-05,285.205475806844,22.28243362905,0.0070967724750515,1.49238995462719,0.139024359174031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.59621375,31.5833333333333,30.858532,32.916668,3.85201695416667,3.89548257,32.4779910625,32.5292172,13.1134497395833,13.6419061,24.4136975625,24.3760516,3.7767147,3.83639099166667,32.4679285833333,32.4805399166667,12.4476284166667,13.0504410833333,-7.9136802,NA,105.497705333333,NA,24.5603424166667,24.4506254166667,7.838708475,NA,0.7711318375,NA,16.0471852083333,17.574244,11.7839357852936,24.7083818117778,32.5481923421224,7.05841541290283,0.737157672643661,16.1524125734965,6.40604019165039,-0.127435112992922,102.090852101644,3.74474233388901
X71515,5,52.16945547,-145.9423167,2017-09-08T12:00:00,AK2HI,0.0879666666666666,NA,0.3405762325,0.13800001,26.8626455722317,32.4440034230583,12.5899936150833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939.532075,0.3364974725,0.178130885,3.12204345,0.3928816875,0.1835552825,0.0002862652,30.36349675,4.088225175,0.253029145,0.00025750466,0.411082245,0.05612814925,0.03885365,3.738823375e-06,0.2636055,2114.3362,275.356395,0.0008583072375,12.433096319425,1.21989389881469,1.52871048442e-05,281.094099044781,23.9093546867062,0.0077210194867796,1.50780339911563,0.136224468704375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.123481875,NA,33.157734,35.27778,3.81291416875,NA,32.4532446458333,NA,12.5307462604167,13.1976073333333,24.472840125,NA,3.800861225,3.7636997,32.44740075,32.4374870833333,12.6591309166667,12.0451325,-8,NA,104.260804583333,NA,24.494875,24.5651799166667,9.13551658333333,10.4674313333333,1.06383409166667,1.1202793,16.934722375,18.6666953333333,12.0026985009511,24.6985437075297,32.5492966969808,8.80068961779276,1.10996830463409,17.560017267863,6.34020213286082,-0.19142684713006,103.121905644735,3.76685146490733
X71516,5,52.16945547,-145.9423167,2017-09-08T12:00:00,AK2HI,0.0879666666666666,NA,0.3405762325,0.13800001,26.8626455722317,32.4440034230583,12.5899936150833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939.532075,0.3364974725,0.178130885,3.12204345,0.3928816875,0.1835552825,0.0002862652,30.36349675,4.088225175,0.253029145,0.00025750466,0.411082245,0.05612814925,0.03885365,3.738823375e-06,0.2636055,2114.3362,275.356395,0.0008583072375,12.433096319425,1.21989389881469,1.52871048442e-05,281.094099044781,23.9093546867062,0.0077210194867796,1.50780339911563,0.136224468704375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.123481875,NA,33.157734,35.27778,3.81291416875,NA,32.4532446458333,NA,12.5307462604167,13.1976073333333,24.472840125,NA,3.800861225,3.7636997,32.44740075,32.4374870833333,12.6591309166667,12.0451325,-8,NA,104.260804583333,NA,24.494875,24.5651799166667,9.13551658333333,10.4674313333333,1.06383409166667,1.1202793,16.934722375,18.6666953333333,12.0026985009511,24.6985437075297,32.5492966969808,8.80068961779276,1.10996830463409,17.560017267863,6.34020213286082,-0.19142684713006,103.121905644735,3.76685146490733
X71517,5,50.42323537,-145.2684849,2017-09-09T12:00:00,AK2HI,0.131258333333333,NA,0.6886936575,0.13700001,24.9717275036706,32.3185084660917,13.0466602715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929.953175,0.3240371125,0.173219315,2.83386745,0.3641747925,0.0640326182499999,0.0002936414825,29.29826275,3.9566774,0.2441521875,0.0002500037075,0.40583045,0.0557621445,0.0151516895,3.72197795e-06,0.3065482125,2104.5761,272.5932825,0.0008044842625,10.7724907100375,1.11589043960156,1.53962123476e-05,277.350059509344,21.1526975632,0.0079956968111221,1.51549211516906,0.143116427119781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.494088375,36.6919190909091,33.13931,35.025,3.81113296458333,3.81276415833333,32.4330026666667,32.3917991666667,12.8506104479167,12.9151290138889,24.4599244791667,24.4140730277778,3.86697553333333,3.805094625,32.4386528333333,32.4410243333333,13.4827023333333,12.7812057916667,-7.999758,-10.0316359916667,104.193909583333,103.824273416667,24.3360880833333,24.48269675,7.45692434166667,7.31545495833333,0.991392885833333,0.994535580833333,14.253673,12.5775427083333,12.6602900028229,24.5272827148438,32.5094302495321,8.45787858963013,1.10729894042015,16.3693386713664,6.27834979693095,-0.249290645122528,104.13005956014,3.82483410835266
X71518,5,49.99270809,-145.0026642,2017-09-09T12:00:00,AK2HI,0.145391666666667,NA,0.539917295,0.115,24.5424259409682,32.1567482948417,13.11416027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924.64215,0.317503555,0.164932205,2.65509695,0.347499405,0.0472201555,0.00028604469,29.047392,3.9299897,0.2420615975,0.000248829095,0.4082633275,0.0562941155,0.009281316675,3.765944875e-06,0.321376205,2099.56265,271.292735,0.00079216992,10.38788819315,1.09040502086437,1.53819281365e-05,276.535263061563,20.470265388525,0.0080337651743318,1.50989520177125,0.147585007827687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9149205625,36.1680553,32.46429,33.75,3.8233803625,3.77019797380952,32.4468383125,32.4704310714286,13.0621376458333,12.3304333928571,24.4484339583333,24.5909955,3.86697553333333,3.805094625,32.4386528333333,32.4410243333333,13.4827023333333,12.7812057916667,-7.999758,-10.0316359916667,104.193909583333,103.824273416667,24.3360880833333,24.48269675,7.45692434166667,7.31545495833333,0.991392885833333,0.994535580833333,14.253673,12.5775427083333,12.6602900028229,24.5272827148438,32.5094302495321,8.45787858963013,1.10729894042015,16.3693386713664,6.27834979693095,-0.249290645122528,104.13005956014,3.82483410835266
X71519,5,49.99270809,-145.0026642,2017-09-09T12:00:00,AK2HI,0.145391666666667,NA,0.539917295,0.115,24.5424259409682,32.1567482948417,13.11416027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924.64215,0.317503555,0.164932205,2.65509695,0.347499405,0.0472201555,0.00028604469,29.047392,3.9299897,0.2420615975,0.000248829095,0.4082633275,0.0562941155,0.009281316675,3.765944875e-06,0.321376205,2099.56265,271.292735,0.00079216992,10.38788819315,1.09040502086437,1.53819281365e-05,276.535263061563,20.470265388525,0.0080337651743318,1.50989520177125,0.147585007827687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9149205625,36.1680553,32.46429,33.75,3.8233803625,3.77019797380952,32.4468383125,32.4704310714286,13.0621376458333,12.3304333928571,24.4484339583333,24.5909955,3.86697553333333,3.805094625,32.4386528333333,32.4410243333333,13.4827023333333,12.7812057916667,-7.999758,-10.0316359916667,104.193909583333,103.824273416667,24.3360880833333,24.48269675,7.45692434166667,7.31545495833333,0.991392885833334,0.994535580833333,14.253673,12.5775427083333,12.6602900028229,24.5272827148438,32.5094302495321,8.45787858963013,1.10729894042015,16.3693386713664,6.27834979693095,-0.249290645122528,104.13005956014,3.82483410835266
X71520,5,49.94245731,-145.0059761,2017-09-11T12:00:00,AK2HI,0.1448,NA,0.3950232,0.115,23.4646498832224,32.3040310541833,13.0524936046667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924.64215,0.317503555,0.164932205,2.65509695,0.347499405,0.0472201555,0.00028604469,29.047392,3.9299897,0.2420615975,0.000248829095,0.4082633275,0.0562941155,0.009281316675,3.765944875e-06,0.321376205,2099.56265,271.292735,0.00079216992,10.38788819315,1.09040502086437,1.53819281365e-05,276.535263061563,20.470265388525,0.0080337651743318,1.50989520177125,0.147585007827687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.9149205625,36.1680553,32.46429,33.75,3.8233803625,3.77019797380952,32.4468383125,32.4704310714286,13.0621376458333,12.3304333928571,24.4484339583333,24.5909955,3.86697553333333,3.805094625,32.4386528333333,32.4410243333333,13.4827023333333,12.7812057916667,-7.999758,-10.0316359916667,104.193909583333,103.824273416667,24.3360880833333,24.48269675,7.45692434166667,7.31545495833333,0.991392885833333,0.994535580833333,14.253673,12.5775427083333,12.6602900028229,24.5272827148438,32.5094302495321,8.45787858963013,1.10729894042015,16.3693386713664,6.27834979693095,-0.249290645122528,104.13005956014,3.82483410835266
X71521,5,46.05495014,-157.7727915,2017-09-13T12:00:00,AK2HI,0.119741666666667,NA,0.3919530425,0.25100002,26.8555166774326,32.3439079920333,13.0599936045833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939.35085,0.2869965575,0.1984780775,3.191465575,0.38230346,0.1424164125,0.0003511826074999,31.704062,4.257676875,0.2642005225,0.0002683046525,0.4557853675,0.06179018575,0.03474562425,4.10842415e-06,0.29891795,2124.724575,265.1047625,0.0008289341175,8.44505593180531,0.945058964192875,1.51685746772e-05,275.923626422938,17.8250606059969,0.0078842649672878,1.49471943266656,0.154788171872484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.9745338125,33.75,31.743944,33.75,3.90661743333333,3.86927811666667,32.631863875,32.6548934166667,14.9603327395833,14.6087413958333,24.4529447291667,24.559834,3.94383055,3.8678148,32.6325264166667,32.6697749166667,14.6624142916667,14.7163443333333,-4.46733595,-3.71515791666667,101.716691583333,101.434918333333,24.3716350833333,24.5308111666667,5.65472268333333,NA,0.6938367925,NA,22.25494275,NA,13.919091463089,24.3950810432434,32.6839911142985,4.05249571800232,0.651783471306165,26.7890243530273,5.87587066491445,-0.0740637271665036,101.299093882243,3.92548441886902
X71522,5,45.99354259,-158.0221674,2017-09-14T12:00:00,AK2HI,0.112166666666667,NA,0.3688687975,0.133,26.459718926439,32.3551514943333,13.1708269355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939.35085,0.2869965575,0.1984780775,3.191465575,0.38230346,0.1424164125,0.0003511826074999,31.704062,4.257676875,0.2642005225,0.0002683046525,0.4557853675,0.06179018575,0.03474562425,4.10842415e-06,0.29891795,2124.724575,265.1047625,0.0008289341175,8.61432391405187,0.960619933903063,1.50867887782e-05,273.608086585938,18.21295166015,0.0078846379474281,1.4392149895425,0.166056314017656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.94769725,32,30.163862,30.5,3.90574482916667,3.86604367777778,32.6363269166667,32.6521083333333,15.0179660416667,14.7839325,24.4585023958333,24.5633144444444,3.94383055,3.8678148,32.6325264166667,32.6697749166667,14.6624142916667,14.7163443333333,-4.46733595,-3.71515791666667,101.716691583333,101.434918333333,24.3716350833333,24.5308111666667,5.65472268333333,NA,0.6938367925,NA,22.25494275,NA,13.919091463089,24.3950810432434,32.6839911142985,4.05249571800232,0.651783471306165,26.7890243530273,5.87587066491445,-0.0740637271665036,101.299093882243,3.92548441886902
X71523,5,39.39705598,-158.0045588,2017-09-19T12:00:00,AK2HI,0.138091666666667,NA,0.07959757375,0.14500001,29.8874037559453,33.29821681975,18.56416014825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1823.560225,0.955516005,0.066584524,1.1988608,0.0114524909999999,0.0107776805,8.620446e-05,23.4582205,3.3885062,0.1954851675,0.0002270158474999,0.3535323575,0.056278521,0.00039665754,4.172930575e-06,0.206272685,2038.929,230.26339,0.0004227180775,3.07709635421578,0.49365136399875,5.8562365552e-06,243.820832490953,13.528925061225,0.0068669390020659,1.17738047614719,0.115503256674855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1673125,30.5,25.94798,27,4.70261366041667,4.77120034615385,33.6582856458333,33.7626949230769,20.9237100416667,21.3180699230769,23.5635523958333,23.4935819230769,4.77395645833333,4.77565844166667,33.789941,33.8148204166667,21.1887359166667,21.29563625,-2.52102878116667,6.80440033333333,101.0850475,96.909843,23.5282595833333,23.5367195833333,0.474836538333333,NA,0.156898940833333,NA,5.2966944,NA,21.141659895579,23.6151142120361,33.8693068822225,0.881481474187846,0.1667672333618,4.56471252441406,5.12701626618703,-0.0267009235685691,100.617748896281,4.79386059443156
X71524,5,36.66951015,-157.9981521,2017-09-19T12:00:00,AK2HI,0.134575,NA,0.07076874875,0.13700001,35.7242317235568,33.8420550028333,20.3108267758333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1793.80055,1.9681844,0.1351167,2.702375725,0.0018803164999999,0.006207419775,9.480649625e-05,12.53409575,2.051684075,0.104450795,0.000150417855,0.1823477775,0.0332488925,3.090561375e-06,2.685525875e-06,0.040089582,2019.1448,220.1098825,0.000209408185,1.78983646258562,0.383881553076328,3.3073034231e-06,236.383103132234,13.5990442037625,0.0060455345665103,1.05905415676688,0.0867396965622859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8739426875,25,25.876076,NA,4.94690967708333,5.0480004,34.1077499791667,34.444083,22.6310260625,23.068458,23.3811147291667,23.4795916666667,4.955271975,4.91088047777778,34.09647225,34.0491107777778,22.7029235833333,22.5398653333333,-1.61547197521667,-2.74073118333333,100.797025833333,101.240114666667,23.3290130833333,23.4182386666667,0.107059315766667,NA,0.162702475833333,NA,5.02456840833333,NA,22.5626893043518,23.4466050465902,34.1811971664429,0.431643680979808,0.166587727765242,5.13516934712728,5.04089419047038,-0.0186870483254703,100.441996892293,5.00346966584523
X71525,5,24.16368864,-160.2564597,2017-09-24T12:00:00,AK2HI,0.136125,NA,0.060041621,0.13700001,43.8591499805603,34.9451681772917,27.76499327575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1691.816075,1.297144875,0.29335586,2.248042575,0.0003425816725,-0.0234526909999999,3.444778125e-05,1.578279625,0.2492033575,0.013152330875,1.742100725e-05,0.02584097275,0.0041737136,-0.00013022234,3.20458325e-07,0.002138641925,1953.906825,205.66309,3.0380992e-05,5.96265193664125e-07,0.316938815638563,5.01938487786e-05,210.1425933835,11.071063280125,0.0006843287665105,0.5499172266575,0.0384077528724562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.135291125,46.916667,44.246788,47.875,5.49718728333333,5.509739225,35.248036875,35.2659944166667,26.5884437291667,26.61910675,23.0891674375,23.0661088333333,5.552028175,5.49731008888889,35.2409835833333,35.2566712,27.0379505833333,26.383573,-1.64337049166667,-1.84452285,100.934548666667,100.906721333333,22.9264240833333,23.1329157,0.07463801075,NA,0.118661975833333,NA,1.82856541666667,NA,26.5062052408854,23.0346555709839,35.1529328028361,0.0662340680137276,0.170511715114117,2.25431487957637,4.64459709326426,-0.0314897226635366,100.668482462565,5.5104208389918
X71526,5,55.00038506,-147.2142977,2017-09-06T12:00:00,AK2HI,0.0746,NA,0.571848425,0.115,24.8731445667992,32.2813498179167,11.57249363775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941.0589,0.317646645,0.13524396,3.100427625,0.3949216775,0.54520607,0.0002350315225,32.03340625,4.309651175,0.26694504,0.0002714563675,0.4262286525,0.05800667225,0.066124724,3.872387425e-06,0.2214500125,2117.933125,277.01841,0.00091023854,11.6490324288609,1.15357655100578,1.50975425725e-05,285.070608615672,22.0542430877688,0.0069946981675451,1.4669409543275,0.155553042888578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.59621375,31.5833333333333,29.447132,29.5,3.85201695416667,3.89548257,32.4779910625,32.5292172,13.1134497395833,13.6419061,24.4136975625,24.3760516,3.7767147,3.83639099166667,32.4679285833333,32.4805399166667,12.4476284166667,13.0504410833333,-7.9136802,NA,105.497705333333,NA,24.5603424166667,24.4506254166667,7.838708475,NA,0.7711318375,NA,16.0471852083333,17.574244,11.7839357852936,24.7083818117778,32.5481923421224,7.05841541290283,0.737157672643661,16.1524125734965,6.40604019165039,-0.127435112992922,102.090852101644,3.74474233388901
X71527,5,54.99972125,-147.2165644,2017-09-07T12:00:00,AK2HI,0.0762083333333333,NA,0.571848425,0.125,24.3013304655697,32.3189487457333,11.724160301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941.0589,0.317646645,0.13524396,3.100427625,0.3949216775,0.54520607,0.0002350315225,32.03340625,4.309651175,0.26694504,0.0002714563675,0.4262286525,0.05800667225,0.066124724,3.872387425e-06,0.2214500125,2117.933125,277.01841,0.00091023854,11.769688844675,1.1619185209275,1.51557143226e-05,285.205475806844,22.28243362905,0.0070967724750515,1.49238995462719,0.139024359174031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.59621375,31.5833333333333,30.858532,32.916668,3.85201695416667,3.89548257,32.4779910625,32.5292172,13.1134497395833,13.6419061,24.4136975625,24.3760516,3.7767147,3.83639099166667,32.4679285833333,32.4805399166667,12.4476284166667,13.0504410833333,-7.9136802,NA,105.497705333333,NA,24.5603424166667,24.4506254166667,7.838708475,NA,0.7711318375,NA,16.0471852083333,17.574244,11.7839357852936,24.7083818117778,32.5481923421224,7.05841541290283,0.737157672643661,16.1524125734965,6.40604019165039,-0.127435112992922,102.090852101644,3.74474233388901
X71528,5,50.42323537,-145.2684849,2017-09-09T12:00:00,AK2HI,0.131258333333333,NA,0.6886936575,0.13700001,24.9717275036706,32.3185084660917,13.0466602715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1929.953175,0.3240371125,0.173219315,2.83386745,0.3641747925,0.0640326182499999,0.0002936414825,29.29826275,3.9566774,0.2441521875,0.0002500037075,0.40583045,0.0557621445,0.0151516895,3.72197795e-06,0.3065482125,2104.5761,272.5932825,0.0008044842625,10.7724907100375,1.11589043960156,1.53962123476e-05,277.350059509344,21.1526975632,0.0079956968111221,1.51549211516906,0.143116427119781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.494088375,36.6919190909091,33.13931,35.025,3.81113296458333,3.81276415833333,32.4330026666667,32.3917991666667,12.8506104479167,12.9151290138889,24.4599244791667,24.4140730277778,3.86697553333333,3.805094625,32.4386528333333,32.4410243333333,13.4827023333333,12.7812057916667,-7.999758,-10.0316359916667,104.193909583333,103.824273416667,24.3360880833333,24.48269675,7.45692434166667,7.31545495833333,0.991392885833333,0.994535580833333,14.253673,12.5775427083333,12.6602900028229,24.5272827148438,32.5094302495321,8.45787858963013,1.10729894042015,16.3693386713664,6.27834979693095,-0.249290645122528,104.13005956014,3.82483410835266
